"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TJK","RENEWABLE","TOT","KTOE","A","1982",,"L"
"TJK","RENEWABLE","TOT","KTOE","A","1983",,"L"
"TJK","RENEWABLE","TOT","KTOE","A","1984",,"L"
"TJK","RENEWABLE","TOT","KTOE","A","1985",,"L"
"TJK","RENEWABLE","TOT","KTOE","A","1986",,"L"
"TJK","RENEWABLE","TOT","KTOE","A","1987",,"L"
"TJK","RENEWABLE","TOT","KTOE","A","1988",,"L"
"TJK","RENEWABLE","TOT","KTOE","A","1989",,"L"
"TJK","RENEWABLE","TOT","KTOE","A","1990",1419,
"TJK","RENEWABLE","TOT","KTOE","A","1991",1410.4,
"TJK","RENEWABLE","TOT","KTOE","A","1992",1369.808,
"TJK","RENEWABLE","TOT","KTOE","A","1993",1472.148,
"TJK","RENEWABLE","TOT","KTOE","A","1994",1435.426,
"TJK","RENEWABLE","TOT","KTOE","A","1995",1255.256,
"TJK","RENEWABLE","TOT","KTOE","A","1996",1274.95,
"TJK","RENEWABLE","TOT","KTOE","A","1997",1179.318,
"TJK","RENEWABLE","TOT","KTOE","A","1998",1216.814,
"TJK","RENEWABLE","TOT","KTOE","A","1999",1326.722,
"TJK","RENEWABLE","TOT","KTOE","A","2000",1206.15,
"TJK","RENEWABLE","TOT","KTOE","A","2001",1221.716,
"TJK","RENEWABLE","TOT","KTOE","A","2002",1304.104,
"TJK","RENEWABLE","TOT","KTOE","A","2003",1404.896,
"TJK","RENEWABLE","TOT","KTOE","A","2004",1405.154,
"TJK","RENEWABLE","TOT","KTOE","A","2005",1459.162,
"TJK","RENEWABLE","TOT","KTOE","A","2006",1436.286,
"TJK","RENEWABLE","TOT","KTOE","A","2007",1471.804,
"TJK","RENEWABLE","TOT","KTOE","A","2008",1358.8,
"TJK","RENEWABLE","TOT","KTOE","A","2009",1367.4,
"TJK","RENEWABLE","TOT","KTOE","A","2010",1410.4,
"TJK","RENEWABLE","TOT","KTOE","A","2011",1393.2,
"TJK","RENEWABLE","TOT","KTOE","A","2012",1453.4,
"TJK","RENEWABLE","TOT","KTOE","A","2013",1468.106,
"TJK","RENEWABLE","TOT","KTOE","A","2014",1376,
"TJK","RENEWABLE","TOT","KTOE","A","2015",,"L"
"TGO","RENEWABLE","TOT","KTOE","A","1960",,"L"
"TGO","RENEWABLE","TOT","KTOE","A","1961",,"L"
"TGO","RENEWABLE","TOT","KTOE","A","1962",,"L"
"TGO","RENEWABLE","TOT","KTOE","A","1963",,"L"
"TGO","RENEWABLE","TOT","KTOE","A","1964",,"L"
"TGO","RENEWABLE","TOT","KTOE","A","1965",,"L"
"TGO","RENEWABLE","TOT","KTOE","A","1966",,"L"
"TGO","RENEWABLE","TOT","KTOE","A","1967",,"L"
"TGO","RENEWABLE","TOT","KTOE","A","1968",,"L"
"TGO","RENEWABLE","TOT","KTOE","A","1969",,"L"
"TGO","RENEWABLE","TOT","KTOE","A","1970",,"L"
"TGO","RENEWABLE","TOT","KTOE","A","1971",614.163,
"TGO","RENEWABLE","TOT","KTOE","A","1972",628.457,
"TGO","RENEWABLE","TOT","KTOE","A","1973",642.607,
"TGO","RENEWABLE","TOT","KTOE","A","1974",651.63,
"TGO","RENEWABLE","TOT","KTOE","A","1975",667.712,
"TGO","RENEWABLE","TOT","KTOE","A","1976",683.319,
"TGO","RENEWABLE","TOT","KTOE","A","1977",705.64,
"TGO","RENEWABLE","TOT","KTOE","A","1978",724.658,
"TGO","RENEWABLE","TOT","KTOE","A","1979",731.942,
"TGO","RENEWABLE","TOT","KTOE","A","1980",750.664,
"TGO","RENEWABLE","TOT","KTOE","A","1981",772.18,
"TGO","RENEWABLE","TOT","KTOE","A","1982",796.811,
"TGO","RENEWABLE","TOT","KTOE","A","1983",816.682,
"TGO","RENEWABLE","TOT","KTOE","A","1984",844.25,
"TGO","RENEWABLE","TOT","KTOE","A","1985",873.308,
"TGO","RENEWABLE","TOT","KTOE","A","1986",902.203,
"TGO","RENEWABLE","TOT","KTOE","A","1987",949.677,
"TGO","RENEWABLE","TOT","KTOE","A","1988",978.428,
"TGO","RENEWABLE","TOT","KTOE","A","1989",1010.437,
"TGO","RENEWABLE","TOT","KTOE","A","1990",1054.233,
"TGO","RENEWABLE","TOT","KTOE","A","1991",1114.003,
"TGO","RENEWABLE","TOT","KTOE","A","1992",1164.651,
"TGO","RENEWABLE","TOT","KTOE","A","1993",1229.923,
"TGO","RENEWABLE","TOT","KTOE","A","1994",1281.305,
"TGO","RENEWABLE","TOT","KTOE","A","1995",1357.037,
"TGO","RENEWABLE","TOT","KTOE","A","1996",1422.371,
"TGO","RENEWABLE","TOT","KTOE","A","1997",1480.988,
"TGO","RENEWABLE","TOT","KTOE","A","1998",1553.428,
"TGO","RENEWABLE","TOT","KTOE","A","1999",1721.484,
"TGO","RENEWABLE","TOT","KTOE","A","2000",1764.687,
"TGO","RENEWABLE","TOT","KTOE","A","2001",1804.05,
"TGO","RENEWABLE","TOT","KTOE","A","2002",1851.338,
"TGO","RENEWABLE","TOT","KTOE","A","2003",1898.66,
"TGO","RENEWABLE","TOT","KTOE","A","2004",1942.01,
"TGO","RENEWABLE","TOT","KTOE","A","2005",2000.559,
"TGO","RENEWABLE","TOT","KTOE","A","2006",2038.892,
"TGO","RENEWABLE","TOT","KTOE","A","2007",2098.558,
"TGO","RENEWABLE","TOT","KTOE","A","2008",2138.185,
"TGO","RENEWABLE","TOT","KTOE","A","2009",2302.37,
"TGO","RENEWABLE","TOT","KTOE","A","2010",2368.058,
"TGO","RENEWABLE","TOT","KTOE","A","2011",2436.04,
"TGO","RENEWABLE","TOT","KTOE","A","2012",2502.804,
"TGO","RENEWABLE","TOT","KTOE","A","2013",2568.931,
"TGO","RENEWABLE","TOT","KTOE","A","2014",2641.944,
"TGO","RENEWABLE","TOT","KTOE","A","2015",,"L"
"TTO","RENEWABLE","TOT","KTOE","A","1960",,"L"
"TTO","RENEWABLE","TOT","KTOE","A","1961",,"L"
"TTO","RENEWABLE","TOT","KTOE","A","1962",,"L"
"TTO","RENEWABLE","TOT","KTOE","A","1963",,"L"
"TTO","RENEWABLE","TOT","KTOE","A","1964",,"L"
"TTO","RENEWABLE","TOT","KTOE","A","1965",,"L"
"TTO","RENEWABLE","TOT","KTOE","A","1966",,"L"
"TTO","RENEWABLE","TOT","KTOE","A","1967",,"L"
"TTO","RENEWABLE","TOT","KTOE","A","1968",,"L"
"TTO","RENEWABLE","TOT","KTOE","A","1969",,"L"
"TTO","RENEWABLE","TOT","KTOE","A","1970",,"L"
"TTO","RENEWABLE","TOT","KTOE","A","1971",38.041,
"TTO","RENEWABLE","TOT","KTOE","A","1972",40.118,
"TTO","RENEWABLE","TOT","KTOE","A","1973",24.453,
"TTO","RENEWABLE","TOT","KTOE","A","1974",35.844,
"TTO","RENEWABLE","TOT","KTOE","A","1975",32.739,
"TTO","RENEWABLE","TOT","KTOE","A","1976",37.372,
"TTO","RENEWABLE","TOT","KTOE","A","1977",35.414,
"TTO","RENEWABLE","TOT","KTOE","A","1978",34.053,
"TTO","RENEWABLE","TOT","KTOE","A","1979",33.074,
"TTO","RENEWABLE","TOT","KTOE","A","1980",30.065,
"TTO","RENEWABLE","TOT","KTOE","A","1981",28.871,
"TTO","RENEWABLE","TOT","KTOE","A","1982",29.157,
"TTO","RENEWABLE","TOT","KTOE","A","1983",29.54,
"TTO","RENEWABLE","TOT","KTOE","A","1984",29.444,
"TTO","RENEWABLE","TOT","KTOE","A","1985",42.363,
"TTO","RENEWABLE","TOT","KTOE","A","1986",59.437,
"TTO","RENEWABLE","TOT","KTOE","A","1987",67.509,
"TTO","RENEWABLE","TOT","KTOE","A","1988",58.315,
"TTO","RENEWABLE","TOT","KTOE","A","1989",55.067,
"TTO","RENEWABLE","TOT","KTOE","A","1990",65.646,
"TTO","RENEWABLE","TOT","KTOE","A","1991",58.458,
"TTO","RENEWABLE","TOT","KTOE","A","1992",58.578,
"TTO","RENEWABLE","TOT","KTOE","A","1993",55.617,
"TTO","RENEWABLE","TOT","KTOE","A","1994",61.3,
"TTO","RENEWABLE","TOT","KTOE","A","1995",42.268,
"TTO","RENEWABLE","TOT","KTOE","A","1996",43.366,
"TTO","RENEWABLE","TOT","KTOE","A","1997",45.873,
"TTO","RENEWABLE","TOT","KTOE","A","1998",45.563,
"TTO","RENEWABLE","TOT","KTOE","A","1999",47.45,
"TTO","RENEWABLE","TOT","KTOE","A","2000",21.492,
"TTO","RENEWABLE","TOT","KTOE","A","2001",19.844,
"TTO","RENEWABLE","TOT","KTOE","A","2002",43.82,
"TTO","RENEWABLE","TOT","KTOE","A","2003",38.447,
"TTO","RENEWABLE","TOT","KTOE","A","2004",39.02,
"TTO","RENEWABLE","TOT","KTOE","A","2005",39.617,
"TTO","RENEWABLE","TOT","KTOE","A","2006",30.996,
"TTO","RENEWABLE","TOT","KTOE","A","2007",26.029,
"TTO","RENEWABLE","TOT","KTOE","A","2008",25.862,
"TTO","RENEWABLE","TOT","KTOE","A","2009",25.862,
"TTO","RENEWABLE","TOT","KTOE","A","2010",14.113,
"TTO","RENEWABLE","TOT","KTOE","A","2011",13.97,
"TTO","RENEWABLE","TOT","KTOE","A","2012",13.85,
"TTO","RENEWABLE","TOT","KTOE","A","2013",13.731,
"TTO","RENEWABLE","TOT","KTOE","A","2014",13.612,
"TTO","RENEWABLE","TOT","KTOE","A","2015",,"L"
"TUN","RENEWABLE","TOT","KTOE","A","1960",,"L"
"TUN","RENEWABLE","TOT","KTOE","A","1961",,"L"
"TUN","RENEWABLE","TOT","KTOE","A","1962",,"L"
"TUN","RENEWABLE","TOT","KTOE","A","1963",,"L"
"TUN","RENEWABLE","TOT","KTOE","A","1964",,"L"
"TUN","RENEWABLE","TOT","KTOE","A","1965",,"L"
"TUN","RENEWABLE","TOT","KTOE","A","1966",,"L"
"TUN","RENEWABLE","TOT","KTOE","A","1967",,"L"
"TUN","RENEWABLE","TOT","KTOE","A","1968",,"L"
"TUN","RENEWABLE","TOT","KTOE","A","1969",,"L"
"TUN","RENEWABLE","TOT","KTOE","A","1970",,"L"
"TUN","RENEWABLE","TOT","KTOE","A","1971",419.483,
"TUN","RENEWABLE","TOT","KTOE","A","1972",425.505,
"TUN","RENEWABLE","TOT","KTOE","A","1973",433.706,
"TUN","RENEWABLE","TOT","KTOE","A","1974",436.651,
"TUN","RENEWABLE","TOT","KTOE","A","1975",445.822,
"TUN","RENEWABLE","TOT","KTOE","A","1976",457.791,
"TUN","RENEWABLE","TOT","KTOE","A","1977",467.156,
"TUN","RENEWABLE","TOT","KTOE","A","1978",479.33,
"TUN","RENEWABLE","TOT","KTOE","A","1979",493.248,
"TUN","RENEWABLE","TOT","KTOE","A","1980",504.714,
"TUN","RENEWABLE","TOT","KTOE","A","1981",518.46,
"TUN","RENEWABLE","TOT","KTOE","A","1982",532.568,
"TUN","RENEWABLE","TOT","KTOE","A","1983",545.43,
"TUN","RENEWABLE","TOT","KTOE","A","1984",559.238,
"TUN","RENEWABLE","TOT","KTOE","A","1985",580.154,
"TUN","RENEWABLE","TOT","KTOE","A","1986",592.856,
"TUN","RENEWABLE","TOT","KTOE","A","1987",612.999,
"TUN","RENEWABLE","TOT","KTOE","A","1988",620.199,
"TUN","RENEWABLE","TOT","KTOE","A","1989",626.531,
"TUN","RENEWABLE","TOT","KTOE","A","1990",642.292,
"TUN","RENEWABLE","TOT","KTOE","A","1991",662.172,
"TUN","RENEWABLE","TOT","KTOE","A","1992",671.79,
"TUN","RENEWABLE","TOT","KTOE","A","1993",683.839,
"TUN","RENEWABLE","TOT","KTOE","A","1994",716.712,
"TUN","RENEWABLE","TOT","KTOE","A","1995",753.353,
"TUN","RENEWABLE","TOT","KTOE","A","1996",792.465,
"TUN","RENEWABLE","TOT","KTOE","A","1997",827.238,
"TUN","RENEWABLE","TOT","KTOE","A","1998",866.373,
"TUN","RENEWABLE","TOT","KTOE","A","1999",904.625,
"TUN","RENEWABLE","TOT","KTOE","A","2000",941.094,
"TUN","RENEWABLE","TOT","KTOE","A","2001",977.024,
"TUN","RENEWABLE","TOT","KTOE","A","2002",1015.127,
"TUN","RENEWABLE","TOT","KTOE","A","2003",1060.885,
"TUN","RENEWABLE","TOT","KTOE","A","2004",1098.84,
"TUN","RENEWABLE","TOT","KTOE","A","2005",1137.367,
"TUN","RENEWABLE","TOT","KTOE","A","2006",1173.372,
"TUN","RENEWABLE","TOT","KTOE","A","2007",1212.467,
"TUN","RENEWABLE","TOT","KTOE","A","2008",1254.404,
"TUN","RENEWABLE","TOT","KTOE","A","2009",1282.042,
"TUN","RENEWABLE","TOT","KTOE","A","2010",1101.042,
"TUN","RENEWABLE","TOT","KTOE","A","2011",1107.679,
"TUN","RENEWABLE","TOT","KTOE","A","2012",1132.581,
"TUN","RENEWABLE","TOT","KTOE","A","2013",1151.326,
"TUN","RENEWABLE","TOT","KTOE","A","2014",1168.892,
"TUN","RENEWABLE","TOT","KTOE","A","2015",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1960",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1961",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1962",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1963",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1964",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1965",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1966",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1967",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1968",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1969",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1970",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1971",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1972",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1973",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1974",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1975",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1976",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1977",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1978",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1979",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1980",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1981",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1982",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1983",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1984",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1985",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1986",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1987",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1988",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1989",,"L"
"TKM","RENEWABLE","TOT","KTOE","A","1990",60.2,
"TKM","RENEWABLE","TOT","KTOE","A","1991",60.2,
"TKM","RENEWABLE","TOT","KTOE","A","1992",0.344,
"TKM","RENEWABLE","TOT","KTOE","A","1993",0.43,
"TKM","RENEWABLE","TOT","KTOE","A","1994",0.344,
"TKM","RENEWABLE","TOT","KTOE","A","1995",0.344,
"TKM","RENEWABLE","TOT","KTOE","A","1996",0.43,
"TKM","RENEWABLE","TOT","KTOE","A","1997",0.43,
"TKM","RENEWABLE","TOT","KTOE","A","1998",9.205,
"TKM","RENEWABLE","TOT","KTOE","A","1999",9.119,
"TKM","RENEWABLE","TOT","KTOE","A","2000",8.689,
"TKM","RENEWABLE","TOT","KTOE","A","2001",8.689,
"TKM","RENEWABLE","TOT","KTOE","A","2002",8.904,
"TKM","RENEWABLE","TOT","KTOE","A","2003",8.904,
"TKM","RENEWABLE","TOT","KTOE","A","2004",8.904,
"TKM","RENEWABLE","TOT","KTOE","A","2005",8.904,
"TKM","RENEWABLE","TOT","KTOE","A","2006",10.48,
"TKM","RENEWABLE","TOT","KTOE","A","2007",10.48,
"TKM","RENEWABLE","TOT","KTOE","A","2008",10.48,
"TKM","RENEWABLE","TOT","KTOE","A","2009",10.48,
"TKM","RENEWABLE","TOT","KTOE","A","2010",10.48,
"TKM","RENEWABLE","TOT","KTOE","A","2011",10.48,
"TKM","RENEWABLE","TOT","KTOE","A","2012",6.621,
"TKM","RENEWABLE","TOT","KTOE","A","2013",7.356,
"TKM","RENEWABLE","TOT","KTOE","A","2014",7.356,
"TKM","RENEWABLE","TOT","KTOE","A","2015",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1960",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1961",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1962",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1963",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1964",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1965",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1966",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1967",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1968",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1969",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1970",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1971",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1972",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1973",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1974",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1975",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1976",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1977",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1978",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1979",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1980",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1981",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1982",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1983",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1984",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1985",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1986",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1987",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1988",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1989",,"L"
"UZB","RENEWABLE","TOT","KTOE","A","1990",575.286,
"UZB","RENEWABLE","TOT","KTOE","A","1991",522.296,
"UZB","RENEWABLE","TOT","KTOE","A","1992",543.891,
"UZB","RENEWABLE","TOT","KTOE","A","1993",636.609,
"UZB","RENEWABLE","TOT","KTOE","A","1994",619.308,
"UZB","RENEWABLE","TOT","KTOE","A","1995",536.132,
"UZB","RENEWABLE","TOT","KTOE","A","1996",565.186,
"UZB","RENEWABLE","TOT","KTOE","A","1997",500.929,
"UZB","RENEWABLE","TOT","KTOE","A","1998",499.367,
"UZB","RENEWABLE","TOT","KTOE","A","1999",492.784,
"UZB","RENEWABLE","TOT","KTOE","A","2000",509.725,
"UZB","RENEWABLE","TOT","KTOE","A","2001",521.593,
"UZB","RENEWABLE","TOT","KTOE","A","2002",535.888,
"UZB","RENEWABLE","TOT","KTOE","A","2003",658.759,
"UZB","RENEWABLE","TOT","KTOE","A","2004",778.012,
"UZB","RENEWABLE","TOT","KTOE","A","2005",745.786,
"UZB","RENEWABLE","TOT","KTOE","A","2006",791.533,
"UZB","RENEWABLE","TOT","KTOE","A","2007",554.364,
"UZB","RENEWABLE","TOT","KTOE","A","2008",980.733,
"UZB","RENEWABLE","TOT","KTOE","A","2009",806.153,
"UZB","RENEWABLE","TOT","KTOE","A","2010",936.529,
"UZB","RENEWABLE","TOT","KTOE","A","2011",884.413,
"UZB","RENEWABLE","TOT","KTOE","A","2012",967.881,
"UZB","RENEWABLE","TOT","KTOE","A","2013",998.052,
"UZB","RENEWABLE","TOT","KTOE","A","2014",1021.344,
"UZB","RENEWABLE","TOT","KTOE","A","2015",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1960",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1961",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1962",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1963",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1964",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1965",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1966",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1967",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1968",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1969",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1970",,"L"
"VEN","RENEWABLE","TOT","KTOE","A","1971",928.173,
"VEN","RENEWABLE","TOT","KTOE","A","1972",1003.726,
"VEN","RENEWABLE","TOT","KTOE","A","1973",988.163,
"VEN","RENEWABLE","TOT","KTOE","A","1974",1164.736,
"VEN","RENEWABLE","TOT","KTOE","A","1975",1249.009,
"VEN","RENEWABLE","TOT","KTOE","A","1976",1412.406,
"VEN","RENEWABLE","TOT","KTOE","A","1977",1497.947,
"VEN","RENEWABLE","TOT","KTOE","A","1978",1485.135,
"VEN","RENEWABLE","TOT","KTOE","A","1979",1629.406,
"VEN","RENEWABLE","TOT","KTOE","A","1980",1671.307,
"VEN","RENEWABLE","TOT","KTOE","A","1981",1686.86,
"VEN","RENEWABLE","TOT","KTOE","A","1982",1802.262,
"VEN","RENEWABLE","TOT","KTOE","A","1983",1998.374,
"VEN","RENEWABLE","TOT","KTOE","A","1984",2199.418,
"VEN","RENEWABLE","TOT","KTOE","A","1985",2475.595,
"VEN","RENEWABLE","TOT","KTOE","A","1986",2753.295,
"VEN","RENEWABLE","TOT","KTOE","A","1987",3275.766,
"VEN","RENEWABLE","TOT","KTOE","A","1988",3503.474,
"VEN","RENEWABLE","TOT","KTOE","A","1989",3577.942,
"VEN","RENEWABLE","TOT","KTOE","A","1990",3767.389,
"VEN","RENEWABLE","TOT","KTOE","A","1991",4438.764,
"VEN","RENEWABLE","TOT","KTOE","A","1992",4681.267,
"VEN","RENEWABLE","TOT","KTOE","A","1993",4669.219,
"VEN","RENEWABLE","TOT","KTOE","A","1994",5011.651,
"VEN","RENEWABLE","TOT","KTOE","A","1995",5046.941,
"VEN","RENEWABLE","TOT","KTOE","A","1996",5265.978,
"VEN","RENEWABLE","TOT","KTOE","A","1997",5573.056,
"VEN","RENEWABLE","TOT","KTOE","A","1998",5642.233,
"VEN","RENEWABLE","TOT","KTOE","A","1999",5885.255,
"VEN","RENEWABLE","TOT","KTOE","A","2000",6094.698,
"VEN","RENEWABLE","TOT","KTOE","A","2001",5897.3,
"VEN","RENEWABLE","TOT","KTOE","A","2002",5832.169,
"VEN","RENEWABLE","TOT","KTOE","A","2003",5930.868,
"VEN","RENEWABLE","TOT","KTOE","A","2004",6764.366,
"VEN","RENEWABLE","TOT","KTOE","A","2005",7392.362,
"VEN","RENEWABLE","TOT","KTOE","A","2006",7780.948,
"VEN","RENEWABLE","TOT","KTOE","A","2007",7919.055,
"VEN","RENEWABLE","TOT","KTOE","A","2008",8256.796,
"VEN","RENEWABLE","TOT","KTOE","A","2009",8170.647,
"VEN","RENEWABLE","TOT","KTOE","A","2010",7371.18,
"VEN","RENEWABLE","TOT","KTOE","A","2011",7954.598,
"VEN","RENEWABLE","TOT","KTOE","A","2012",7803.165,
"VEN","RENEWABLE","TOT","KTOE","A","2013",7927.466,
"VEN","RENEWABLE","TOT","KTOE","A","2014",8233.997,
"VEN","RENEWABLE","TOT","KTOE","A","2015",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1960",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1961",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1962",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1963",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1964",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1965",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1966",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1967",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1968",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1969",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1970",,"L"
"YEM","RENEWABLE","TOT","KTOE","A","1971",48.715,
"YEM","RENEWABLE","TOT","KTOE","A","1972",50.148,
"YEM","RENEWABLE","TOT","KTOE","A","1973",50.148,
"YEM","RENEWABLE","TOT","KTOE","A","1974",51.581,
"YEM","RENEWABLE","TOT","KTOE","A","1975",53.014,
"YEM","RENEWABLE","TOT","KTOE","A","1976",54.446,
"YEM","RENEWABLE","TOT","KTOE","A","1977",55.879,
"YEM","RENEWABLE","TOT","KTOE","A","1978",57.312,
"YEM","RENEWABLE","TOT","KTOE","A","1979",58.745,
"YEM","RENEWABLE","TOT","KTOE","A","1980",60.178,
"YEM","RENEWABLE","TOT","KTOE","A","1981",61.61,
"YEM","RENEWABLE","TOT","KTOE","A","1982",63.043,
"YEM","RENEWABLE","TOT","KTOE","A","1983",64.476,
"YEM","RENEWABLE","TOT","KTOE","A","1984",65.909,
"YEM","RENEWABLE","TOT","KTOE","A","1985",68.774,
"YEM","RENEWABLE","TOT","KTOE","A","1986",70.207,
"YEM","RENEWABLE","TOT","KTOE","A","1987",73.073,
"YEM","RENEWABLE","TOT","KTOE","A","1988",74.506,
"YEM","RENEWABLE","TOT","KTOE","A","1989",77.371,
"YEM","RENEWABLE","TOT","KTOE","A","1990",77.371,
"YEM","RENEWABLE","TOT","KTOE","A","1991",77.371,
"YEM","RENEWABLE","TOT","KTOE","A","1992",77.371,
"YEM","RENEWABLE","TOT","KTOE","A","1993",77.371,
"YEM","RENEWABLE","TOT","KTOE","A","1994",77.371,
"YEM","RENEWABLE","TOT","KTOE","A","1995",77.371,
"YEM","RENEWABLE","TOT","KTOE","A","1996",77.371,
"YEM","RENEWABLE","TOT","KTOE","A","1997",77.371,
"YEM","RENEWABLE","TOT","KTOE","A","1998",77.371,
"YEM","RENEWABLE","TOT","KTOE","A","1999",77.371,
"YEM","RENEWABLE","TOT","KTOE","A","2000",77.371,
"YEM","RENEWABLE","TOT","KTOE","A","2001",79.592,
"YEM","RENEWABLE","TOT","KTOE","A","2002",81.885,
"YEM","RENEWABLE","TOT","KTOE","A","2003",84.249,
"YEM","RENEWABLE","TOT","KTOE","A","2004",86.684,
"YEM","RENEWABLE","TOT","KTOE","A","2005",89.168,
"YEM","RENEWABLE","TOT","KTOE","A","2006",91.723,
"YEM","RENEWABLE","TOT","KTOE","A","2007",94.374,
"YEM","RENEWABLE","TOT","KTOE","A","2008",97.072,
"YEM","RENEWABLE","TOT","KTOE","A","2009",99.818,
"YEM","RENEWABLE","TOT","KTOE","A","2010",102.588,
"YEM","RENEWABLE","TOT","KTOE","A","2011",105.382,
"YEM","RENEWABLE","TOT","KTOE","A","2012",108.2,
"YEM","RENEWABLE","TOT","KTOE","A","2013",111.018,
"YEM","RENEWABLE","TOT","KTOE","A","2014",113.86,
"YEM","RENEWABLE","TOT","KTOE","A","2015",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1960",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1961",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1962",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1963",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1964",,"L"
"ZWE","RENEWABLE","TOT","KTOE","A","1965",,"L"
